Time, Depth, Velocity_Major, meanFloodDir, meanEbbDir, Bin,datetime
,31.1,-24.5,113.0,306.0,49,2025-11-17 17:00:00
,31.1,-9.4,113.0,306.0,49,2025-11-17 18:00:00
,31.1,4.6,113.0,306.0,49,2025-11-17 19:00:00
,31.1,10.8,113.0,306.0,49,2025-11-17 20:00:00
,31.1,2.6,113.0,306.0,49,2025-11-17 21:00:00
,31.1,-20.3,113.0,306.0,49,2025-11-17 22:00:00
,31.1,-51.2,113.0,306.0,49,2025-11-17 23:00:00
,31.1,-80.1,113.0,306.0,49,2025-11-18 00:00:00
,31.1,-98.6,113.0,306.0,49,2025-11-18 01:00:00
,31.1,-103.0,113.0,306.0,49,2025-11-18 02:00:00
,31.1,-93.8,113.0,306.0,49,2025-11-18 03:00:00
,31.1,-74.8,113.0,306.0,49,2025-11-18 04:00:00
,31.1,-50.4,113.0,306.0,49,2025-11-18 05:00:00
,31.1,-22.9,113.0,306.0,49,2025-11-18 06:00:00
,31.1,5.5,113.0,306.0,49,2025-11-18 07:00:00
,31.1,28.8,113.0,306.0,49,2025-11-18 08:00:00
,31.1,38.9,113.0,306.0,49,2025-11-18 09:00:00
,31.1,32.6,113.0,306.0,49,2025-11-18 10:00:00
,31.1,13.8,113.0,306.0,49,2025-11-18 11:00:00
,31.1,-10.2,113.0,306.0,49,2025-11-18 12:00:00
,31.1,-31.8,113.0,306.0,49,2025-11-18 13:00:00
,31.1,-45.7,113.0,306.0,49,2025-11-18 14:00:00
,31.1,-49.5,113.0,306.0,49,2025-11-18 15:00:00
,31.1,-44.4,113.0,306.0,49,2025-11-18 16:00:00
,31.1,-34.2,113.0,306.0,49,2025-11-18 17:00:00
,31.1,-20.9,113.0,306.0,49,2025-11-18 18:00:00
,31.1,-5.8,113.0,306.0,49,2025-11-18 19:00:00
,31.1,6.3,113.0,306.0,49,2025-11-18 20:00:00
,31.1,6.8,113.0,306.0,49,2025-11-18 21:00:00
,31.1,-8.5,113.0,306.0,49,2025-11-18 22:00:00
,31.1,-35.8,113.0,306.0,49,2025-11-18 23:00:00
,31.1,-66.5,113.0,306.0,49,2025-11-19 00:00:00
,31.1,-92.4,113.0,306.0,49,2025-11-19 01:00:00
,31.1,-106.6,113.0,306.0,49,2025-11-19 02:00:00
,31.1,-105.3,113.0,306.0,49,2025-11-19 03:00:00
,31.1,-90.3,113.0,306.0,49,2025-11-19 04:00:00
,31.1,-67.0,113.0,306.0,49,2025-11-19 05:00:00
,31.1,-39.8,113.0,306.0,49,2025-11-19 06:00:00
,31.1,-10.2,113.0,306.0,49,2025-11-19 07:00:00
,31.1,18.5,113.0,306.0,49,2025-11-19 08:00:00
,31.1,38.0,113.0,306.0,49,2025-11-19 09:00:00
,31.1,41.7,113.0,306.0,49,2025-11-19 10:00:00
,31.1,30.6,113.0,306.0,49,2025-11-19 11:00:00
,31.1,10.0,113.0,306.0,49,2025-11-19 12:00:00
,31.1,-14.0,113.0,306.0,49,2025-11-19 13:00:00
,31.1,-35.1,113.0,306.0,49,2025-11-19 14:00:00
,31.1,-47.0,113.0,306.0,49,2025-11-19 15:00:00
,31.1,-47.8,113.0,306.0,49,2025-11-19 16:00:00
,31.1,-40.8,113.0,306.0,49,2025-11-19 17:00:00
,31.1,-29.6,113.0,306.0,49,2025-11-19 18:00:00
,31.1,-15.5,113.0,306.0,49,2025-11-19 19:00:00
,31.1,-1.1,113.0,306.0,49,2025-11-19 20:00:00
,31.1,6.3,113.0,306.0,49,2025-11-19 21:00:00
,31.1,-0.7,113.0,306.0,49,2025-11-19 22:00:00
,31.1,-21.7,113.0,306.0,49,2025-11-19 23:00:00
,31.1,-50.3,113.0,306.0,49,2025-11-20 00:00:00
,31.1,-79.6,113.0,306.0,49,2025-11-20 01:00:00
,31.1,-102.1,113.0,306.0,49,2025-11-20 02:00:00
,31.1,-110.7,113.0,306.0,49,2025-11-20 03:00:00
,31.1,-102.9,113.0,306.0,49,2025-11-20 04:00:00
,31.1,-83.0,113.0,306.0,49,2025-11-20 05:00:00
,31.1,-56.9,113.0,306.0,49,2025-11-20 06:00:00
,31.1,-27.5,113.0,306.0,49,2025-11-20 07:00:00
,31.1,3.0,113.0,306.0,49,2025-11-20 08:00:00
,31.1,28.6,113.0,306.0,49,2025-11-20 09:00:00
,31.1,41.7,113.0,306.0,49,2025-11-20 10:00:00
,31.1,39.9,113.0,306.0,49,2025-11-20 11:00:00
,31.1,26.1,113.0,306.0,49,2025-11-20 12:00:00
,31.1,4.5,113.0,306.0,49,2025-11-20 13:00:00
,31.1,-19.5,113.0,306.0,49,2025-11-20 14:00:00
,31.1,-38.4,113.0,306.0,49,2025-11-20 15:00:00
,31.1,-46.6,113.0,306.0,49,2025-11-20 16:00:00
,31.1,-44.7,113.0,306.0,49,2025-11-20 17:00:00
,31.1,-36.4,113.0,306.0,49,2025-11-20 18:00:00
,31.1,-24.1,113.0,306.0,49,2025-11-20 19:00:00
,31.1,-9.9,113.0,306.0,49,2025-11-20 20:00:00
,31.1,1.0,113.0,306.0,49,2025-11-20 21:00:00
,31.1,1.6,113.0,306.0,49,2025-11-20 22:00:00
,31.1,-11.3,113.0,306.0,49,2025-11-20 23:00:00
,31.1,-35.0,113.0,306.0,49,2025-11-21 00:00:00
,31.1,-63.7,113.0,306.0,49,2025-11-21 01:00:00
,31.1,-90.9,113.0,306.0,49,2025-11-21 02:00:00
,31.1,-108.2,113.0,306.0,49,2025-11-21 03:00:00
,31.1,-109.8,113.0,306.0,49,2025-11-21 04:00:00
,31.1,-96.4,113.0,306.0,49,2025-11-21 05:00:00
,31.1,-73.0,113.0,306.0,49,2025-11-21 06:00:00
,31.1,-44.4,113.0,306.0,49,2025-11-21 07:00:00
,31.1,-13.7,113.0,306.0,49,2025-11-21 08:00:00
,31.1,14.5,113.0,306.0,49,2025-11-21 09:00:00
,31.1,34.6,113.0,306.0,49,2025-11-21 10:00:00
,31.1,42.1,113.0,306.0,49,2025-11-21 11:00:00
,31.1,36.7,113.0,306.0,49,2025-11-21 12:00:00
,31.1,20.6,113.0,306.0,49,2025-11-21 13:00:00
,31.1,-2.1,113.0,306.0,49,2025-11-21 14:00:00
,31.1,-24.6,113.0,306.0,49,2025-11-21 15:00:00
,31.1,-39.9,113.0,306.0,49,2025-11-21 16:00:00
,31.1,-45.0,113.0,306.0,49,2025-11-21 17:00:00
,31.1,-41.6,113.0,306.0,49,2025-11-21 18:00:00
,31.1,-32.0,113.0,306.0,49,2025-11-21 19:00:00
,31.1,-19.3,113.0,306.0,49,2025-11-21 20:00:00
,31.1,-7.6,113.0,306.0,49,2025-11-21 21:00:00
,31.1,-2.1,113.0,306.0,49,2025-11-21 22:00:00
,31.1,-7.0,113.0,306.0,49,2025-11-21 23:00:00
,31.1,-23.3,113.0,306.0,49,2025-11-22 00:00:00
,31.1,-48.3,113.0,306.0,49,2025-11-22 01:00:00
,31.1,-76.2,113.0,306.0,49,2025-11-22 02:00:00
,31.1,-99.0,113.0,306.0,49,2025-11-22 03:00:00
,31.1,-109.4,113.0,306.0,49,2025-11-22 04:00:00
,31.1,-104.5,113.0,306.0,49,2025-11-22 05:00:00
,31.1,-86.6,113.0,306.0,49,2025-11-22 06:00:00
,31.1,-60.1,113.0,306.0,49,2025-11-22 07:00:00
,31.1,-29.8,113.0,306.0,49,2025-11-22 08:00:00
,31.1,-0.7,113.0,306.0,49,2025-11-22 09:00:00
,31.1,23.1,113.0,306.0,49,2025-11-22 10:00:00
,31.1,38.3,113.0,306.0,49,2025-11-22 11:00:00
,31.1,41.9,113.0,306.0,49,2025-11-22 12:00:00
,31.1,32.9,113.0,306.0,49,2025-11-22 13:00:00
,31.1,14.2,113.0,306.0,49,2025-11-22 14:00:00
,31.1,-8.3,113.0,306.0,49,2025-11-22 15:00:00
,31.1,-28.1,113.0,306.0,49,2025-11-22 16:00:00
,31.1,-40.5,113.0,306.0,49,2025-11-22 17:00:00
,31.1,-43.8,113.0,306.0,49,2025-11-22 18:00:00
,31.1,-38.9,113.0,306.0,49,2025-11-22 19:00:00
,31.1,-28.7,113.0,306.0,49,2025-11-22 20:00:00
,31.1,-18.0,113.0,306.0,49,2025-11-22 21:00:00
,31.1,-10.6,113.0,306.0,49,2025-11-22 22:00:00
,31.1,-9.3,113.0,306.0,49,2025-11-22 23:00:00
,31.1,-17.2,113.0,306.0,49,2025-11-23 00:00:00
,31.1,-35.7,113.0,306.0,49,2025-11-23 01:00:00
,31.1,-61.2,113.0,306.0,49,2025-11-23 02:00:00
,31.1,-85.9,113.0,306.0,49,2025-11-23 03:00:00
,31.1,-102.3,113.0,306.0,49,2025-11-23 04:00:00
,31.1,-106.0,113.0,306.0,49,2025-11-23 05:00:00
,31.1,-95.8,113.0,306.0,49,2025-11-23 06:00:00
,31.1,-73.9,113.0,306.0,49,2025-11-23 07:00:00
,31.1,-45.0,113.0,306.0,49,2025-11-23 08:00:00
,31.1,-15.7,113.0,306.0,49,2025-11-23 09:00:00
,31.1,9.9,113.0,306.0,49,2025-11-23 10:00:00
,31.1,30.0,113.0,306.0,49,2025-11-23 11:00:00
,31.1,41.8,113.0,306.0,49,2025-11-23 12:00:00
,31.1,41.1,113.0,306.0,49,2025-11-23 13:00:00
,31.1,28.0,113.0,306.0,49,2025-11-23 14:00:00
,31.1,7.8,113.0,306.0,49,2025-11-23 15:00:00
,31.1,-13.4,113.0,306.0,49,2025-11-23 16:00:00
,31.1,-31.2,113.0,306.0,49,2025-11-23 17:00:00
,31.1,-41.9,113.0,306.0,49,2025-11-23 18:00:00
,31.1,-43.4,113.0,306.0,49,2025-11-23 19:00:00
,31.1,-37.5,113.0,306.0,49,2025-11-23 20:00:00
,31.1,-28.8,113.0,306.0,49,2025-11-23 21:00:00
,31.1,-21.5,113.0,306.0,49,2025-11-23 22:00:00
,31.1,-16.9,113.0,306.0,49,2025-11-23 23:00:00
,31.1,-17.5,113.0,306.0,49,2025-11-24 00:00:00
,31.1,-27.6,113.0,306.0,49,2025-11-24 01:00:00
,31.1,-47.7,113.0,306.0,49,2025-11-24 02:00:00
,31.1,-71.2,113.0,306.0,49,2025-11-24 03:00:00
,31.1,-90.6,113.0,306.0,49,2025-11-24 04:00:00
,31.1,-100.8,113.0,306.0,49,2025-11-24 05:00:00
,31.1,-99.1,113.0,306.0,49,2025-11-24 06:00:00
,31.1,-84.1,113.0,306.0,49,2025-11-24 07:00:00
,31.1,-59.0,113.0,306.0,49,2025-11-24 08:00:00
,31.1,-30.5,113.0,306.0,49,2025-11-24 09:00:00
,31.1,-4.1,113.0,306.0,49,2025-11-24 10:00:00
,31.1,18.8,113.0,306.0,49,2025-11-24 11:00:00
,31.1,36.5,113.0,306.0,49,2025-11-24 12:00:00
,31.1,44.2,113.0,306.0,49,2025-11-24 13:00:00
,31.1,38.4,113.0,306.0,49,2025-11-24 14:00:00
,31.1,22.2,113.0,306.0,49,2025-11-24 15:00:00
,31.1,1.7,113.0,306.0,49,2025-11-24 16:00:00
,31.1,-18.9,113.0,306.0,49,2025-11-24 17:00:00
,31.1,-35.7,113.0,306.0,49,2025-11-24 18:00:00
,31.1,-44.5,113.0,306.0,49,2025-11-24 19:00:00
,31.1,-44.4,113.0,306.0,49,2025-11-24 20:00:00
,31.1,-39.1,113.0,306.0,49,2025-11-24 21:00:00
,31.1,-32.8,113.0,306.0,49,2025-11-24 22:00:00
,31.1,-27.0,113.0,306.0,49,2025-11-24 23:00:00
,31.1,-22.9,113.0,306.0,49,2025-11-25 00:00:00
,31.1,-24.8,113.0,306.0,49,2025-11-25 01:00:00
,31.1,-36.8,113.0,306.0,49,2025-11-25 02:00:00
,31.1,-56.2,113.0,306.0,49,2025-11-25 03:00:00
,31.1,-75.8,113.0,306.0,49,2025-11-25 04:00:00
,31.1,-90.2,113.0,306.0,49,2025-11-25 05:00:00
,31.1,-95.6,113.0,306.0,49,2025-11-25 06:00:00
,31.1,-88.9,113.0,306.0,49,2025-11-25 07:00:00
,31.1,-70.3,113.0,306.0,49,2025-11-25 08:00:00
,31.1,-45.0,113.0,306.0,49,2025-11-25 09:00:00
,31.1,-18.8,113.0,306.0,49,2025-11-25 10:00:00
,31.1,5.5,113.0,306.0,49,2025-11-25 11:00:00
,31.1,26.8,113.0,306.0,49,2025-11-25 12:00:00
,31.1,41.3,113.0,306.0,49,2025-11-25 13:00:00
,31.1,43.8,113.0,306.0,49,2025-11-25 14:00:00
,31.1,33.7,113.0,306.0,49,2025-11-25 15:00:00
,31.1,15.6,113.0,306.0,49,2025-11-25 16:00:00
,31.1,-5.7,113.0,306.0,49,2025-11-25 17:00:00
,31.1,-26.5,113.0,306.0,49,2025-11-25 18:00:00
,31.1,-41.9,113.0,306.0,49,2025-11-25 19:00:00
,31.1,-48.7,113.0,306.0,49,2025-11-25 20:00:00
,31.1,-48.1,113.0,306.0,49,2025-11-25 21:00:00
,31.1,-43.9,113.0,306.0,49,2025-11-25 22:00:00
,31.1,-37.8,113.0,306.0,49,2025-11-25 23:00:00
,31.1,-30.9,113.0,306.0,49,2025-11-26 00:00:00
,31.1,-26.7,113.0,306.0,49,2025-11-26 01:00:00
,31.1,-29.9,113.0,306.0,49,2025-11-26 02:00:00
,31.1,-41.9,113.0,306.0,49,2025-11-26 03:00:00
,31.1,-58.8,113.0,306.0,49,2025-11-26 04:00:00
,31.1,-74.8,113.0,306.0,49,2025-11-26 05:00:00
,31.1,-85.5,113.0,306.0,49,2025-11-26 06:00:00
,31.1,-86.9,113.0,306.0,49,2025-11-26 07:00:00
,31.1,-76.8,113.0,306.0,49,2025-11-26 08:00:00
,31.1,-57.6,113.0,306.0,49,2025-11-26 09:00:00
,31.1,-34.2,113.0,306.0,49,2025-11-26 10:00:00
,31.1,-9.8,113.0,306.0,49,2025-11-26 11:00:00
,31.1,13.5,113.0,306.0,49,2025-11-26 12:00:00
,31.1,32.4,113.0,306.0,49,2025-11-26 13:00:00
,31.1,42.4,113.0,306.0,49,2025-11-26 14:00:00
,31.1,40.3,113.0,306.0,49,2025-11-26 15:00:00
,31.1,27.2,113.0,306.0,49,2025-11-26 16:00:00
,31.1,6.9,113.0,306.0,49,2025-11-26 17:00:00
,31.1,-16.0,113.0,306.0,49,2025-11-26 18:00:00
,31.1,-36.4,113.0,306.0,49,2025-11-26 19:00:00
,31.1,-49.9,113.0,306.0,49,2025-11-26 20:00:00
,31.1,-55.4,113.0,306.0,49,2025-11-26 21:00:00
,31.1,-54.6,113.0,306.0,49,2025-11-26 22:00:00
,31.1,-48.9,113.0,306.0,49,2025-11-26 23:00:00
,31.1,-40.2,113.0,306.0,49,2025-11-27 00:00:00
,31.1,-31.7,113.0,306.0,49,2025-11-27 01:00:00
,31.1,-27.6,113.0,306.0,49,2025-11-27 02:00:00
,31.1,-30.5,113.0,306.0,49,2025-11-27 03:00:00
,31.1,-40.8,113.0,306.0,49,2025-11-27 04:00:00
,31.1,-55.3,113.0,306.0,49,2025-11-27 05:00:00
,31.1,-69.1,113.0,306.0,49,2025-11-27 06:00:00
,31.1,-77.1,113.0,306.0,49,2025-11-27 07:00:00
,31.1,-76.0,113.0,306.0,49,2025-11-27 08:00:00
,31.1,-65.7,113.0,306.0,49,2025-11-27 09:00:00
,31.1,-48.3,113.0,306.0,49,2025-11-27 10:00:00
,31.1,-26.3,113.0,306.0,49,2025-11-27 11:00:00
,31.1,-2.5,113.0,306.0,49,2025-11-27 12:00:00
,31.1,18.8,113.0,306.0,49,2025-11-27 13:00:00
,31.1,33.9,113.0,306.0,49,2025-11-27 14:00:00
,31.1,39.8,113.0,306.0,49,2025-11-27 15:00:00
,31.1,34.5,113.0,306.0,49,2025-11-27 16:00:00
,31.1,18.2,113.0,306.0,49,2025-11-27 17:00:00
,31.1,-4.9,113.0,306.0,49,2025-11-27 18:00:00
,31.1,-28.6,113.0,306.0,49,2025-11-27 19:00:00
,31.1,-48.1,113.0,306.0,49,2025-11-27 20:00:00
,31.1,-60.5,113.0,306.0,49,2025-11-27 21:00:00
,31.1,-64.8,113.0,306.0,49,2025-11-27 22:00:00
,31.1,-61.0,113.0,306.0,49,2025-11-27 23:00:00
,31.1,-51.0,113.0,306.0,49,2025-11-28 00:00:00
,31.1,-39.3,113.0,306.0,49,2025-11-28 01:00:00
,31.1,-29.6,113.0,306.0,49,2025-11-28 02:00:00
,31.1,-24.1,113.0,306.0,49,2025-11-28 03:00:00
,31.1,-25.1,113.0,306.0,49,2025-11-28 04:00:00
,31.1,-33.9,113.0,306.0,49,2025-11-28 05:00:00
,31.1,-47.3,113.0,306.0,49,2025-11-28 06:00:00
,31.1,-59.6,113.0,306.0,49,2025-11-28 07:00:00
,31.1,-66.5,113.0,306.0,49,2025-11-28 08:00:00
,31.1,-66.1,113.0,306.0,49,2025-11-28 09:00:00
,31.1,-57.9,113.0,306.0,49,2025-11-28 10:00:00
,31.1,-41.7,113.0,306.0,49,2025-11-28 11:00:00
,31.1,-20.0,113.0,306.0,49,2025-11-28 12:00:00
,31.1,2.1,113.0,306.0,49,2025-11-28 13:00:00
,31.1,20.1,113.0,306.0,49,2025-11-28 14:00:00
,31.1,32.0,113.0,306.0,49,2025-11-28 15:00:00
,31.1,35.2,113.0,306.0,49,2025-11-28 16:00:00
,31.1,26.4,113.0,306.0,49,2025-11-28 17:00:00
,31.1,6.6,113.0,306.0,49,2025-11-28 18:00:00
,31.1,-18.5,113.0,306.0,49,2025-11-28 19:00:00
,31.1,-42.6,113.0,306.0,49,2025-11-28 20:00:00
,31.1,-62.2,113.0,306.0,49,2025-11-28 21:00:00
,31.1,-73.6,113.0,306.0,49,2025-11-28 22:00:00
,31.1,-74.1,113.0,306.0,49,2025-11-28 23:00:00
,31.1,-64.5,113.0,306.0,49,2025-11-29 00:00:00
,31.1,-50.1,113.0,306.0,49,2025-11-29 01:00:00
,31.1,-36.0,113.0,306.0,49,2025-11-29 02:00:00
,31.1,-23.9,113.0,306.0,49,2025-11-29 03:00:00
,31.1,-15.6,113.0,306.0,49,2025-11-29 04:00:00
,31.1,-14.9,113.0,306.0,49,2025-11-29 05:00:00
,31.1,-23.1,113.0,306.0,49,2025-11-29 06:00:00
,31.1,-35.9,113.0,306.0,49,2025-11-29 07:00:00
,31.1,-48.1,113.0,306.0,49,2025-11-29 08:00:00
,31.1,-56.9,113.0,306.0,49,2025-11-29 09:00:00
,31.1,-59.4,113.0,306.0,49,2025-11-29 10:00:00
,31.1,-52.5,113.0,306.0,49,2025-11-29 11:00:00
,31.1,-36.3,113.0,306.0,49,2025-11-29 12:00:00
,31.1,-15.8,113.0,306.0,49,2025-11-29 13:00:00
,31.1,3.2,113.0,306.0,49,2025-11-29 14:00:00
,31.1,18.6,113.0,306.0,49,2025-11-29 15:00:00
,31.1,28.7,113.0,306.0,49,2025-11-29 16:00:00
,31.1,29.2,113.0,306.0,49,2025-11-29 17:00:00
,31.1,16.7,113.0,306.0,49,2025-11-29 18:00:00
,31.1,-6.0,113.0,306.0,49,2025-11-29 19:00:00
,31.1,-32.7,113.0,306.0,49,2025-11-29 20:00:00
,31.1,-58.6,113.0,306.0,49,2025-11-29 21:00:00
,31.1,-78.5,113.0,306.0,49,2025-11-29 22:00:00
,31.1,-86.5,113.0,306.0,49,2025-11-29 23:00:00
,31.1,-80.6,113.0,306.0,49,2025-11-30 00:00:00
,31.1,-65.5,113.0,306.0,49,2025-11-30 01:00:00
,31.1,-47.7,113.0,306.0,49,2025-11-30 02:00:00
,31.1,-30.3,113.0,306.0,49,2025-11-30 03:00:00
,31.1,-14.6,113.0,306.0,49,2025-11-30 04:00:00
,31.1,-3.8,113.0,306.0,49,2025-11-30 05:00:00
,31.1,-2.2,113.0,306.0,49,2025-11-30 06:00:00
,31.1,-10.0,113.0,306.0,49,2025-11-30 07:00:00
,31.1,-23.1,113.0,306.0,49,2025-11-30 08:00:00
,31.1,-38.0,113.0,306.0,49,2025-11-30 09:00:00
,31.1,-50.7,113.0,306.0,49,2025-11-30 10:00:00
,31.1,-55.2,113.0,306.0,49,2025-11-30 11:00:00
,31.1,-48.1,113.0,306.0,49,2025-11-30 12:00:00
,31.1,-32.5,113.0,306.0,49,2025-11-30 13:00:00
,31.1,-14.5,113.0,306.0,49,2025-11-30 14:00:00
,31.1,2.4,113.0,306.0,49,2025-11-30 15:00:00
,31.1,16.6,113.0,306.0,49,2025-11-30 16:00:00
,31.1,24.9,113.0,306.0,49,2025-11-30 17:00:00
,31.1,22.5,113.0,306.0,49,2025-11-30 18:00:00
,31.1,7.1,113.0,306.0,49,2025-11-30 19:00:00
,31.1,-18.2,113.0,306.0,49,2025-11-30 20:00:00
,31.1,-48.3,113.0,306.0,49,2025-11-30 21:00:00
,31.1,-76.5,113.0,306.0,49,2025-11-30 22:00:00
,31.1,-94.4,113.0,306.0,49,2025-11-30 23:00:00
,31.1,-96.5,113.0,306.0,49,2025-12-01 00:00:00
,31.1,-84.7,113.0,306.0,49,2025-12-01 01:00:00
,31.1,-65.4,113.0,306.0,49,2025-12-01 02:00:00
,31.1,-43.9,113.0,306.0,49,2025-12-01 03:00:00
,31.1,-22.4,113.0,306.0,49,2025-12-01 04:00:00
,31.1,-3.3,113.0,306.0,49,2025-12-01 05:00:00
,31.1,9.3,113.0,306.0,49,2025-12-01 06:00:00
,31.1,11.8,113.0,306.0,49,2025-12-01 07:00:00
,31.1,3.8,113.0,306.0,49,2025-12-01 08:00:00
,31.1,-12.3,113.0,306.0,49,2025-12-01 09:00:00
,31.1,-31.8,113.0,306.0,49,2025-12-01 10:00:00
,31.1,-47.0,113.0,306.0,49,2025-12-01 11:00:00
,31.1,-51.5,113.0,306.0,49,2025-12-01 12:00:00
,31.1,-44.6,113.0,306.0,49,2025-12-01 13:00:00
,31.1,-30.7,113.0,306.0,49,2025-12-01 14:00:00
,31.1,-14.4,113.0,306.0,49,2025-12-01 15:00:00
,31.1,1.6,113.0,306.0,49,2025-12-01 16:00:00
,31.1,14.9,113.0,306.0,49,2025-12-01 17:00:00
,31.1,21.3,113.0,306.0,49,2025-12-01 18:00:00
,31.1,16.6,113.0,306.0,49,2025-12-01 19:00:00
,31.1,-1.6,113.0,306.0,49,2025-12-01 20:00:00
,31.1,-31.2,113.0,306.0,49,2025-12-01 21:00:00
,31.1,-65.3,113.0,306.0,49,2025-12-01 22:00:00
,31.1,-93.7,113.0,306.0,49,2025-12-01 23:00:00
,31.1,-107.3,113.0,306.0,49,2025-12-02 00:00:00
,31.1,-103.9,113.0,306.0,49,2025-12-02 01:00:00
,31.1,-87.5,113.0,306.0,49,2025-12-02 02:00:00
,31.1,-64.1,113.0,306.0,49,2025-12-02 03:00:00
,31.1,-38.3,113.0,306.0,49,2025-12-02 04:00:00
,31.1,-13.3,113.0,306.0,49,2025-12-02 05:00:00
,31.1,8.3,113.0,306.0,49,2025-12-02 06:00:00
,31.1,22.9,113.0,306.0,49,2025-12-02 07:00:00
,31.1,25.8,113.0,306.0,49,2025-12-02 08:00:00
,31.1,15.0,113.0,306.0,49,2025-12-02 09:00:00
,31.1,-5.8,113.0,306.0,49,2025-12-02 10:00:00
,31.1,-28.3,113.0,306.0,49,2025-12-02 11:00:00
,31.1,-44.0,113.0,306.0,49,2025-12-02 12:00:00
,31.1,-48.5,113.0,306.0,49,2025-12-02 13:00:00
,31.1,-42.7,113.0,306.0,49,2025-12-02 14:00:00
,31.1,-29.9,113.0,306.0,49,2025-12-02 15:00:00
,31.1,-14.0,113.0,306.0,49,2025-12-02 16:00:00
,31.1,1.4,113.0,306.0,49,2025-12-02 17:00:00
,31.1,13.4,113.0,306.0,49,2025-12-02 18:00:00
,31.1,18.8,113.0,306.0,49,2025-12-02 19:00:00
,31.1,11.8,113.0,306.0,49,2025-12-02 20:00:00
,31.1,-11.1,113.0,306.0,49,2025-12-02 21:00:00
,31.1,-45.9,113.0,306.0,49,2025-12-02 22:00:00
,31.1,-81.9,113.0,306.0,49,2025-12-02 23:00:00
,31.1,-107.8,113.0,306.0,49,2025-12-03 00:00:00
,31.1,-117.0,113.0,306.0,49,2025-12-03 01:00:00
,31.1,-109.3,113.0,306.0,49,2025-12-03 02:00:00
,31.1,-88.5,113.0,306.0,49,2025-12-03 03:00:00
,31.1,-60.8,113.0,306.0,49,2025-12-03 04:00:00
,31.1,-31.6,113.0,306.0,49,2025-12-03 05:00:00
,31.1,-4.0,113.0,306.0,49,2025-12-03 06:00:00
,31.1,20.3,113.0,306.0,49,2025-12-03 07:00:00
,31.1,36.1,113.0,306.0,49,2025-12-03 08:00:00
,31.1,36.9,113.0,306.0,49,2025-12-03 09:00:00
,31.1,21.7,113.0,306.0,49,2025-12-03 10:00:00
,31.1,-2.2,113.0,306.0,49,2025-12-03 11:00:00
,31.1,-25.6,113.0,306.0,49,2025-12-03 12:00:00
,31.1,-41.6,113.0,306.0,49,2025-12-03 13:00:00
,31.1,-46.9,113.0,306.0,49,2025-12-03 14:00:00
,31.1,-41.5,113.0,306.0,49,2025-12-03 15:00:00
,31.1,-28.7,113.0,306.0,49,2025-12-03 16:00:00
,31.1,-13.4,113.0,306.0,49,2025-12-03 17:00:00
,31.1,0.9,113.0,306.0,49,2025-12-03 18:00:00
,31.1,12.6,113.0,306.0,49,2025-12-03 19:00:00
,31.1,16.7,113.0,306.0,49,2025-12-03 20:00:00
,31.1,5.6,113.0,306.0,49,2025-12-03 21:00:00
,31.1,-22.9,113.0,306.0,49,2025-12-03 22:00:00
,31.1,-60.6,113.0,306.0,49,2025-12-03 23:00:00
,31.1,-95.6,113.0,306.0,49,2025-12-04 00:00:00
,31.1,-118.5,113.0,306.0,49,2025-12-04 01:00:00
,31.1,-124.1,113.0,306.0,49,2025-12-04 02:00:00
,31.1,-111.9,113.0,306.0,49,2025-12-04 03:00:00
,31.1,-86.6,113.0,306.0,49,2025-12-04 04:00:00
,31.1,-55.7,113.0,306.0,49,2025-12-04 05:00:00
,31.1,-24.4,113.0,306.0,49,2025-12-04 06:00:00
,31.1,5.9,113.0,306.0,49,2025-12-04 07:00:00
,31.1,32.2,113.0,306.0,49,2025-12-04 08:00:00
,31.1,46.8,113.0,306.0,49,2025-12-04 09:00:00
,31.1,43.6,113.0,306.0,49,2025-12-04 10:00:00
,31.1,25.3,113.0,306.0,49,2025-12-04 11:00:00
,31.1,0.4,113.0,306.0,49,2025-12-04 12:00:00
,31.1,-23.6,113.0,306.0,49,2025-12-04 13:00:00
,31.1,-40.6,113.0,306.0,49,2025-12-04 14:00:00
,31.1,-45.9,113.0,306.0,49,2025-12-04 15:00:00
,31.1,-40.0,113.0,306.0,49,2025-12-04 16:00:00
,31.1,-27.7,113.0,306.0,49,2025-12-04 17:00:00
,31.1,-13.7,113.0,306.0,49,2025-12-04 18:00:00
,31.1,0.3,113.0,306.0,49,2025-12-04 19:00:00
,31.1,11.5,113.0,306.0,49,2025-12-04 20:00:00
,31.1,12.5,113.0,306.0,49,2025-12-04 21:00:00
,31.1,-3.9,113.0,306.0,49,2025-12-04 22:00:00
,31.1,-35.6,113.0,306.0,49,2025-12-04 23:00:00
,31.1,-73.1,113.0,306.0,49,2025-12-05 00:00:00
,31.1,-106.0,113.0,306.0,49,2025-12-05 01:00:00
,31.1,-126.0,113.0,306.0,49,2025-12-05 02:00:00
,31.1,-127.2,113.0,306.0,49,2025-12-05 03:00:00
,31.1,-110.2,113.0,306.0,49,2025-12-05 04:00:00
,31.1,-81.6,113.0,306.0,49,2025-12-05 05:00:00
,31.1,-49.1,113.0,306.0,49,2025-12-05 06:00:00
,31.1,-15.8,113.0,306.0,49,2025-12-05 07:00:00
,31.1,16.5,113.0,306.0,49,2025-12-05 08:00:00
,31.1,42.1,113.0,306.0,49,2025-12-05 09:00:00
,31.1,53.3,113.0,306.0,49,2025-12-05 10:00:00
